source_group,price,area_total,rooms,floor,floors_total,address,latitude,longitude,metro,metro_walk_min,kitchen_area,renovation,walls,build_year,ceiling_height,floor_position,elevator,house_number,yard,parking,playground,link,address_source,metro_distance_km,metro_source,distance_to_center_km,distance_to_mkad_km,distance_to_school_km,distance_to_kindergarten_km,distance_to_clinic_km,distance_to_mall_km
all-krukovo,16000000.0,43.0,2.0,2.0,5.0,"к1806, улица Каменка, 18-й микрорайон, район Крюково, Зеленоград, Москва, Центральный федеральный округ, 124681, Россия",55.979999,37.163573,Крюково,8.0,5.0,косметический ремонт,монолитные,,,не угловая,,к1806,Детская площадка,,нет,https://msk.etagi.com/realty/12527391/,geo,0.63,geo_recomputed,37.91,19.65,0.2,0.16,0.15,0.18
all-krukovo,13500000.0,39.5,1.0,13.0,19.0,"Ozon, 37 к3, Георгиевский проспект, Деревня Каменка, район Крюково, Зеленоград, Москва, Центральный федеральный округ, 124365, Россия",55.965698,37.150664,Крюково,25.0,11.0,евроремонт,монолитные,,,не угловая,"грузовой, пассажирский",37к3,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12565568/,geo,2.11,geo_recomputed,37.49,19.33,0.21,0.12,0.53,0.18
all-krukovo,10000000.0,42.8,1.0,9.0,25.0,"к1801Б, Панфиловский проспект, 18-й микрорайон, район Крюково, Зеленоград, Москва, Центральный федеральный округ, 124681, Россия",55.978035,37.165235,Крюково,7.0,7.7,современный ремонт,монолитный железобетонный каркас,,3.0,не угловая,,к1801б,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/4251431/,geo,0.55,geo_recomputed,37.69,19.43,0.11,0.36,0.16,0.29
all-krukovo,12000000.0,42.2,1.0,13.0,17.0,"Винлаб, 33 к2, Георгиевский проспект, Деревня Каменка, район Крюково, Зеленоград, Москва, Центральный федеральный округ, 124365, Россия",55.96735,37.15229,Крюково,23.0,16.0,ремонт по дизайн-проекту,панельные,2020.0,2.7,не угловая,"пассажирский, грузовой",33к2,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/557020/,geo,1.91,geo_recomputed,37.53,19.35,0.22,0.1,0.33,0.23
all-kuzminki,5275000.0,81.0,,5.0,5.0,"Москва, ул. 8-я улица Текстильщиков, 9б",55.705057,37.744846,Текстильщики,11.0,,косметический ремонт,кирпичные,1957.0,,,,,,,,https://msk.etagi.com/realty/10472503/,raw,0.92,geo_recomputed,9.64,5.4,0.19,0.26,0.37,0.24
all-kuzminki,23200000.0,52.0,2.0,27.0,33.0,"Москва, ул. Михайлова, 30ак4 (11 км до центра)",55.723876,37.777149,Окская,7.0,9.0,евроремонт,железобетонные,2003.0,2.64,не угловая,"пассажирский, грузовой",30ак4,Двор,"наземный паркинг, гостевой паркинг, подземный паркинг",есть,https://msk.etagi.com/realty/11954890/,raw,0.62,geo_recomputed,10.59,3.9,0.39,0.4,0.15,0.44
all-kuzminki,5500000.0,40.0,,6.0,16.0,"Москва, ул. Волжский бульвар, 13к1",55.711828,37.749149,Текстильщики,13.0,,косметический ремонт,блочные,1989.0,2.64,не угловая,"пассажирский, грузовой",13к1,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/12113991/,raw,1.11,geo_recomputed,9.49,5.29,0.31,0.15,0.41,0.35
all-kuzminki,23700000.0,58.9,3.0,2.0,5.0,"Москва, ул. Зеленодольская, 24",55.712031,37.775478,Окская,11.0,10.0,косметический ремонт,панельные,,,не угловая,,24,Парковка,наземный паркинг,нет,https://msk.etagi.com/realty/12455233/,raw,0.95,geo_recomputed,10.96,3.7,0.23,0.26,0.25,0.16
all-kuzminki,25500000.0,68.7,2.0,3.0,12.0,"Москва, ул. Жигулёвская, 12а",55.710372,37.758707,Кузьминки,7.0,10.0,косметический ремонт,монолитные,2025.0,2.7,не угловая,,12а,Детская площадка,,нет,https://msk.etagi.com/realty/12584029/,raw,0.61,geo_recomputed,10.1,4.66,0.11,0.16,0.38,0.39
all-kuzminki,6000000.0,44.5,2.0,3.0,5.0,"Москва, ул. Волгоградский проспект, 147/5к1",55.704326,37.780437,Кузьминки,13.0,,косметический ремонт,панельные,1962.0,,не угловая,,147/5к1,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12622249/,raw,1.08,geo_recomputed,11.61,3.18,0.36,0.22,0.35,0.15
all-kuncevo,34000000.0,49.8,1.0,4.0,9.0,"Новорижское шоссе, район Кунцево, Москва, городской округ Красногорск, Москва, Центральный федеральный округ, 143405, Россия",55.790559,37.343835,Павшино,33.0,19.8,черновая отделка,монолитно-кирпичный,,,,,,,,,https://msk.etagi.com/realty/12491682/,geo,2.75,geo_recomputed,17.52,1.74,0.61,0.77,0.9,2.29
all-kurkino,8550000.0,32.2,1.0,7.0,14.0,"Вайлдберриз, 32, Молодёжная улица, Новые Химки, Химки, городской округ Химки, Московская область, Центральный федеральный округ, 119296, Россия",55.887534,37.406019,Химки,35.0,12.0,косметический ремонт,кирпич керамический,,,не угловая,,32,Парковка,наземный паркинг,нет,https://msk.etagi.com/realty/12426290/,geo,2.9,geo_recomputed,19.95,1.73,0.82,0.28,0.21,0.21
all-kurkino,30000000.0,70.4,2.0,5.0,10.0,"Москва, ул. Соловьиная Роща, 16 (29 км до центра)",55.896771,37.397907,Молжаниново,39.0,16.0,евроремонт,монолитные,2014.0,,не угловая,пассажирский,16,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12503014/,raw,3.23,geo_recomputed,21.05,2.88,0.28,0.09,0.5,0.21
all-kurkino,30900000.0,74.4,2.0,6.0,10.0,"Москва, ул. Соловьиная Роща, 16 (29 км до центра)",55.896771,37.397907,Молжаниново,39.0,9.0,косметический ремонт,монолитные,2014.0,,не угловая,пассажирский,16,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12515757/,raw,3.23,geo_recomputed,21.05,2.88,0.28,0.09,0.5,0.21
all-kurkino,13390000.0,60.0,2.0,9.0,25.0,"70, Молодёжная улица, Новокуркино, Планерная, Химки, городской округ Химки, Московская область, Центральный федеральный округ, 141501, Россия",55.906628,37.390523,Молжаниново,24.0,9.0,косметический ремонт,панельные,2008.0,,,,,,,,https://msk.etagi.com/realty/9942147/,geo,2.04,geo_recomputed,22.19,4.06,0.51,0.23,0.25,0.83
all-lefortovo,15000000.0,38.0,2.0,4.0,9.0,"Москва, ул. Красноказарменная, 16б",55.752612,37.710629,Авиамоторная,5.0,10.0,косметический ремонт,кирпичные,1961.0,2.64,не угловая,"пассажирский, грузовой",16б,Двор,,нет,https://msk.etagi.com/realty/12302944/,raw,0.43,geo_recomputed,5.95,8.25,0.15,0.11,0.4,0.2
all-lefortovo,19000000.0,64.0,3.0,1.0,12.0,"Москва, ул. Боровая, 8",55.772001,37.713144,Сортировочная,13.0,7.0,косметический ремонт,блочные,1979.0,2.64,не угловая,,8,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12303465/,raw,1.05,geo_recomputed,6.49,8.13,0.13,0.17,0.33,0.71
all-lefortovo,19850000.0,60.0,2.0,6.0,9.0,"Москва, ул. шоссе Энтузиастов, 20 (9 км до центра)",55.750849,37.715381,Авиамоторная,2.0,4.5,косметический ремонт,кирпичные,1938.0,,,,,,,,https://msk.etagi.com/realty/12429570/,raw,0.18,geo_recomputed,6.25,7.94,0.19,0.21,0.33,0.32
all-lefortovo,23700000.0,39.3,2.0,23.0,27.0,"Москва, ул. Крузенштерна, 3к3 (5 км до центра)",55.752678,37.690308,Серп и Молот,9.0,8.0,без отделки,монолитные,,,не угловая,,3к3,Двор,"подземный паркинг, гостевой паркинг",нет,https://msk.etagi.com/realty/12492292/,raw,0.73,geo_recomputed,4.68,9.52,0.37,0.6,0.46,0.64
all-lefortovo,21000000.0,40.0,1.0,9.0,23.0,"Москва, ул. Красноказарменная, 14акб (6 км до центра)",55.75167,37.71203,Авиамоторная,4.0,10.0,косметический ремонт,панельные,,,не угловая,,14акб,Двор,подземный паркинг,нет,https://msk.etagi.com/realty/12552491/,raw,0.34,geo_recomputed,6.03,8.16,0.19,0.18,0.3,0.14
all-lefortovo,35050000.0,44.5,2.0,11.0,22.0,"Москва, ул. Крузенштерна, 2 (4 км до центра)",55.749919,37.687366,Серп и Молот,5.0,16.0,,монолитно-кирпичный,2024.0,3.0,не угловая,,2,Двор,подземный паркинг,нет,https://msk.etagi.com/realty/12584729/,raw,0.4,geo_recomputed,4.5,9.7,0.5,0.58,0.36,0.74
all-lianozovo,12000000.0,33.0,1.0,1.0,12.0,"Москва, ул. Абрамцевская, 5 (16 км до центра)",55.896887,37.573169,Алтуфьево,10.0,9.0,,железобетонные,1976.0,,не угловая,,5,Парковка,наземный паркинг,нет,https://msk.etagi.com/realty/11751875/,raw,0.86,geo_recomputed,16.31,1.52,0.1,0.21,0.53,0.13
all-lianozovo,13720000.0,38.0,1.0,16.0,25.0,"Москва, ул. Илимская, 1вк1 (15 км до центра)",55.89082,37.570483,Бескудниково,11.0,7.0,косметический ремонт,железо-бетон,,,не угловая,грузовой,1вк1,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/11897380/,raw,0.92,geo_recomputed,15.67,2.16,0.2,0.35,0.5,0.38
all-lianozovo,17800000.0,51.9,2.0,3.0,12.0,"Москва, ул. Абрамцевская, 2",55.892244,37.574247,Алтуфьево,13.0,8.0,косметический ремонт,панельные,1976.0,2.64,не угловая,"пассажирский, грузовой",2,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12304341/,raw,1.07,geo_recomputed,15.78,2.04,0.2,0.29,0.23,0.19
all-lianozovo,22200000.0,54.8,2.0,21.0,25.0,"Москва, ул. Илимская, 1вк1 (15 км до центра)",55.89082,37.570483,Бескудниково,11.0,9.0,косметический ремонт,железо-бетон,,2.7,не угловая,грузовой,1вк1,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/12503738/,raw,0.92,geo_recomputed,15.67,2.16,0.2,0.35,0.5,0.38
all-lianozovo,14600000.0,47.3,2.0,1.0,9.0,"Москва, ул. Череповецкая, 6б (15 км до центра)",55.896312,37.566386,Лианозово,10.0,9.5,требует ремонта / частичный ремонт,панельные,1977.0,2.7,не угловая,пассажирский,6б,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12520320/,raw,0.83,geo_recomputed,16.32,1.51,0.28,0.08,0.8,0.19
all-lianozovo,13700000.0,29.0,0.0,2.0,25.0,"Москва, ул. Илимская, 1вк1 (15 км до центра)",55.89082,37.570483,Бескудниково,11.0,10.0,евроремонт,железо-бетон,,,не угловая,грузовой,1вк1,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/12546542/,raw,0.92,geo_recomputed,15.67,2.16,0.2,0.35,0.5,0.38
all-lomonosovskii,33000000.0,64.0,2.0,5.0,8.0,"Москва, ул. Ленинский проспект, 95 (11 км до центра)",55.673976,37.525872,Новаторская,6.0,15.0,евроремонт,железобетонные,1964.0,,не угловая,пассажирский,95,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/11948982/,raw,0.51,geo_recomputed,10.36,5.62,0.21,0.23,0.12,0.37
all-lomonosovskii,20000000.0,35.5,2.0,4.0,8.0,"Москва, ул. Марии Ульяновой, 27 (10 км до центра)",55.682508,37.520887,Проспект Вернадского,14.0,6.0,косметический ремонт,блочные,1960.0,2.75,не угловая,"пассажирский, грузовой",27,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12400068/,raw,1.13,geo_recomputed,9.76,5.88,0.23,0.11,0.3,0.62
all-lomonosovskii,21200000.0,48.0,2.0,5.0,9.0,"Москва, ул. Ленинский проспект, 85 (13 км до центра)",55.680828,37.535862,Вавиловская,10.0,8.0,черновая отделка,кирпичные,1960.0,2.8,не угловая,пассажирский,85,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/12475529/,raw,0.82,geo_recomputed,9.38,6.56,0.21,0.12,0.26,0.14
all-lomonosovskii,83500000.0,118.0,4.0,5.0,13.0,"Москва, ул. Вавилова, 81к1 (12 км до центра)",55.679417,37.546111,Вавиловская,10.0,9.0,косметический ремонт,монолитные,2011.0,2.64,не угловая,"пассажирский, грузовой",81к1,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/12582994/,raw,0.82,geo_recomputed,9.19,7.01,0.32,0.24,0.24,0.16
all-losinoostrovskii,4150000.0,23.2,,1.0,5.0,"Москва, ул. Холмогорская, 3",55.879829,37.71857,Бабушкинская,42.0,3.2,косметический ремонт,кирпичные,1970.0,,,,,,,,https://msk.etagi.com/realty/10817057/,raw,3.53,geo_recomputed,15.58,0.5,0.18,0.08,0.25,0.13
all-losinoostrovskii,13600000.0,42.5,1.0,3.0,9.0,"Москва, ул. Хибинский проезд, 14 (11 км до центра)",55.858357,37.6827,Бабушкинская,21.0,9.3,требует ремонта / частичный ремонт,панельные,1974.0,,,,,,,,https://msk.etagi.com/realty/10881887/,raw,1.78,geo_recomputed,12.53,3.78,0.45,0.43,0.64,0.54
all-losinoostrovskii,41000000.0,118.0,4.0,11.0,17.0,"Москва, ул. Широкая, 30 (13 км до центра)",55.885953,37.678338,Медведково,13.0,9.0,евроремонт,монолитные,2017.0,3.35,не угловая,,30,Двор,"наземный паркинг, подземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/11765960/,raw,1.07,geo_recomputed,15.38,1.0,0.32,0.04,0.58,0.19
all-losinoostrovskii,27000000.0,49.0,2.0,,,"Москва, ул. Коминтерна, 15к1",55.870061,37.6865,Бабушкинская,17.0,12.0,,,,,не угловая,,15к1,Детская площадка,,нет,https://msk.etagi.com/realty/12477255/,raw,1.38,geo_recomputed,13.83,2.66,0.44,0.33,0.69,0.48
all-losinoostrovskii,18590000.0,38.4,1.0,12.0,25.0,"Москва, ул. Тайнинская, 9 (15 км до центра)",55.883105,37.683728,Медведково,18.0,10.0,косметический ремонт,монолитно-кирпичный,2020.0,2.64,не угловая,"пассажирский, грузовой",9,Двор,"подземный паркинг, наземный паркинг",нет,https://msk.etagi.com/realty/12514256/,raw,1.49,geo_recomputed,15.17,1.3,0.21,0.19,0.25,0.33
all-losinoostrovskii,4550000.0,44.0,2.0,1.0,9.0,"Москва, ул. Анадырский проезд, 47к1 (13 км до центра)",55.874152,37.698825,Бабушкинская,26.0,6.0,требует ремонта / частичный ремонт,панельные,1969.0,,не угловая,пассажирский,47к1,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12582952/,raw,2.19,geo_recomputed,14.52,1.8,0.16,0.21,0.74,0.29
all-lyublino,11500000.0,19.7,0.0,22.0,32.0,"Москва, ул. Иловайская, 2 (13 км до центра)",55.65784,37.725056,Перерва,8.0,9.0,евроремонт,монолитные,,2.68,не угловая,,2,Двор,"наземный паркинг, подземный паркинг, гостевой паркинг",нет,https://msk.etagi.com/realty/12594175/,raw,0.64,geo_recomputed,12.53,5.7,0.26,0.46,0.93,0.13
all-lyublino,15820000.0,45.0,1.0,15.0,24.0,"Москва, ул. Перерва, 72",55.668361,37.77511,Люблино,15.0,9.0,,монолитные,2004.0,2.5,не угловая,,72,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12601463/,raw,1.25,geo_recomputed,13.67,3.84,0.22,0.23,0.31,0.08
all-lyublino,14500000.0,31.9,1.0,2.0,4.0,"Москва, ул. Краснодарская, 34",55.67722,37.756075,Люблино,4.0,5.2,косметический ремонт,кирпичные,1959.0,2.64,не угловая,,34,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12621018/,raw,0.36,geo_recomputed,12.12,4.8,0.27,0.17,0.06,0.05
all-marfino,27900000.0,45.0,1.0,14.0,28.0,"Москва, ул. Академика Королёва, 21 (7 км до центра)",55.819909,37.60231,Останкино,4.0,20.9,черновая отделка,монолитно-кирпичный,,3.15,не угловая,"пассажирский, грузовой",21,Двор,"подземный паркинг, наземный паркинг",нет,https://msk.etagi.com/realty/12136809/,raw,0.31,geo_recomputed,7.57,8.98,0.51,0.42,0.54,0.52
all-marfino,8415000.0,20.0,0.0,4.0,5.0,"Москва, ул. Гостиничный проезд, 6к2 (10 км до центра)",55.844581,37.576672,Окружная,7.0,2.0,евроремонт,монолитные,1955.0,3.0,не угловая,,6к2,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12144675/,raw,0.59,geo_recomputed,10.56,6.87,0.31,0.46,0.02,0.26
all-marfino,84500000.0,109.6,4.0,12.0,24.0,"Москва, ул. Академика Королёва, 21кк21",55.819909,37.60231,Останкино,4.0,25.0,без отделки,монолитно-заливные,,3.15,не угловая,,21кк21,Двор,подземный паркинг,нет,https://msk.etagi.com/realty/12280779/,raw,0.31,geo_recomputed,7.57,8.98,0.51,0.42,0.54,0.52
all-marfino,28000000.0,41.0,1.0,6.0,24.0,"Москва, ул. Академика Королёва, 21кк21",55.819909,37.60231,Останкино,4.0,20.0,черновая отделка,монолитно-заливные,,3.15,не угловая,,21кк21,Двор,подземный паркинг,нет,https://msk.etagi.com/realty/12281041/,raw,0.31,geo_recomputed,7.57,8.98,0.51,0.42,0.54,0.52
all-marfino,22000000.0,53.6,2.0,7.0,17.0,"Москва, ул. Большая Марфинская, 1к3",55.8271,37.590533,Фонвизинская,6.0,9.0,косметический ремонт,панельные,,2.64,не угловая,,1к3,Детская площадка,,нет,https://msk.etagi.com/realty/12519167/,raw,0.5,geo_recomputed,8.47,8.41,0.14,0.44,0.07,0.22
all-marfino,13150000.0,35.0,1.0,1.0,5.0,"Москва, ул. Ботаническая, 41к7",55.846062,37.583895,Владыкино,6.0,5.0,косметический ремонт,кирпичные,1957.0,4.5,не угловая,,41к7,Двор,"наземный паркинг, гостевой паркинг",нет,https://msk.etagi.com/realty/12606473/,raw,0.48,geo_recomputed,10.62,6.55,0.18,0.23,0.04,0.2
all-marina-roshcha,5800000.0,37.0,2.0,5.0,14.0,"Москва, ул. Октябрьский переулок, 13 (4 км до центра)",55.786784,37.611212,Достоевская,7.0,6.2,косметический ремонт,панельные,,2.64,не угловая,пассажирский,13,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12029711/,raw,0.59,geo_recomputed,3.86,12.45,0.07,0.25,0.22,0.22
all-marina-roshcha,15000000.0,37.7,2.0,4.0,9.0,"Москва, ул. Мурманский проезд, 6",55.802821,37.630185,Марьина Роща,9.0,7.6,косметический ремонт,блочные,1965.0,2.64,не угловая,пассажирский,6,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/12178005/,raw,0.74,geo_recomputed,5.7,10.49,0.19,0.16,0.75,0.1
all-marina-roshcha,12000000.0,24.0,0.0,3.0,24.0,"Москва, ул. Октябрьская, 98 вл (5 км до центра)",55.799887,37.615111,Марьина Роща,3.0,4.0,без отделки,монолитно-кирпичный,2024.0,3.0,не угловая,"пассажирский, пассажирский и грузовой",98 вл,Двор,,нет,https://msk.etagi.com/realty/12235347/,raw,0.22,geo_recomputed,5.3,10.97,0.44,0.16,0.21,0.07
all-maryino,13800000.0,50.5,2.0,1.0,14.0,"Москва, ул. Маршала Голованова, 17 (14 км до центра)",55.644897,37.73173,Марьино,11.0,10.0,косметический ремонт,монолитные,1991.0,2.64,не угловая,"пассажирский, грузовой",17,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/12456599/,raw,0.9,geo_recomputed,13.98,4.37,0.29,0.1,0.44,0.15
all-maryino,18700000.0,54.0,2.0,7.0,17.0,"Москва, ул. Перерва, 68/35",55.666487,37.769846,Люблино,15.0,9.0,косметический ремонт,панельные,2002.0,2.64,не угловая,"пассажирский, грузовой",68/35,Двор,"наземный паркинг, гостевой паркинг",нет,https://msk.etagi.com/realty/12463668/,raw,1.24,geo_recomputed,13.57,4.2,0.31,0.17,0.21,0.23
all-maryino,17800000.0,44.3,2.0,5.0,9.0,"Москва, ул. Новочеркасский бульвар, 10 (13 км до центра)",55.645867,37.716207,Курьяново,12.0,6.0,,панельные,1980.0,2.64,не угловая,пассажирский,10,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/12545899/,raw,1.01,geo_recomputed,13.4,5.13,0.31,0.09,0.13,0.09
all-maryino,13700000.0,39.0,1.0,5.0,14.0,"Москва, ул. Батайский проезд, 49 (15 км до центра)",55.644547,37.73898,Марьино,7.0,8.6,требует ремонта / частичный ремонт,панельные,1992.0,2.64,не угловая,"пассажирский, грузовой",49,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/12564825/,raw,0.6,geo_recomputed,14.25,4.03,0.12,0.08,0.06,0.2
all-maryino,14700000.0,39.0,1.0,4.0,14.0,"Москва, ул. Батайский проезд, 49 (15 км до центра)",55.644547,37.73898,Марьино,7.0,9.0,косметический ремонт,панельные,1992.0,2.64,не угловая,"пассажирский, грузовой",49,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/12577605/,raw,0.6,geo_recomputed,14.25,4.03,0.12,0.08,0.06,0.2
all-metro-gorodok,17300000.0,35.8,1.0,16.0,31.0,"Москва, ул. Тагильская, 6/5 (10 км до центра)",55.813551,37.753649,Бульвар Рокоссовского,13.0,15.7,требует ремонта / частичный ремонт,монолитно-кирпичный,,,,,,,,,https://msk.etagi.com/realty/12206958/,raw,1.12,geo_recomputed,11.0,4.47,0.64,0.29,0.75,0.36
all-metro-gorodok,33000000.0,80.4,3.0,24.0,24.0,"Москва, ул. Тагильская, 4а (11 км до центра)",55.818103,37.752868,Бульвар Рокоссовского,12.0,15.0,без отделки,монолитные,2024.0,3.0,не угловая,"пассажирский, грузовой",4а,Двор,"гостевой паркинг, подземный паркинг",нет,https://msk.etagi.com/realty/12179786/,raw,1.0,geo_recomputed,11.29,4.13,0.25,0.22,0.49,0.16
all-meshchanskii,26400000.0,55.0,2.0,11.0,16.0,"Москва, ул. Олимпийский проспект, 22",55.787153,37.622819,Достоевская,10.0,10.0,косметический ремонт,панельные,1976.0,,,,,,,,https://msk.etagi.com/realty/10445136/,raw,0.83,geo_recomputed,3.91,12.18,0.31,0.1,0.14,0.32
all-meshchanskii,37900000.0,75.0,3.0,4.0,16.0,"Москва, ул. Олимпийский проспект, 22",55.787153,37.622819,Достоевская,10.0,10.5,современный ремонт,панельные,1976.0,,не угловая,"пассажирский, грузовой",22,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/10914501/,raw,0.83,geo_recomputed,3.91,12.18,0.31,0.1,0.14,0.32
all-meshchanskii,14850000.0,41.0,1.0,15.0,16.0,"Москва, ул. 2-й Крестовский переулок, 8 (3 км до центра)",55.790767,37.638377,Рижская,3.0,10.0,косметический ремонт,панельные,1973.0,,,,,,,,https://msk.etagi.com/realty/10916487/,raw,0.24,geo_recomputed,4.52,11.22,0.17,0.16,0.26,0.19
all-meshchanskii,52000000.0,145.9,4.0,5.0,6.0,"Москва, ул. Орлово-Давыдовский переулок, 2/5к3",55.782598,37.63853,Проспект Мира,4.0,15.0,евроремонт,кирпич красный,,,не угловая,пассажирский,2/5к3,Детская площадка,,нет,https://msk.etagi.com/realty/12304565/,raw,0.34,geo_recomputed,3.67,11.89,0.18,0.13,0.17,0.23
all-meshchanskii,20500000.0,44.3,2.0,6.0,9.0,"Москва, ул. Большая Переяславская, 10",55.78322,37.642644,Проспект Мира,7.0,6.5,косметический ремонт,панельные,,,,,,,,,https://msk.etagi.com/realty/5686176/,raw,0.61,geo_recomputed,3.84,11.66,0.17,0.17,0.09,0.36
all-mitino,12900000.0,38.0,1.0,21.0,24.0,"Москва, ул. Муравская, 46к2 (19 км до центра)",55.860792,37.37739,Пятницкое шоссе,21.0,18.6,евроремонт,монолитные,2023.0,2.7,не угловая,"пассажирский, грузовой",46к2,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12432148/,raw,1.71,geo_recomputed,19.17,1.26,0.18,0.37,1.38,1.01
all-mitino,14600006.0,38.0,1.0,16.0,17.0,"Москва, ул. Митинская, 21 (19 км до центра)",55.843323,37.3652,Митино,5.0,10.0,косметический ремонт,монолитные,,2.8,не угловая,,21,Парковка,наземный паркинг,нет,https://msk.etagi.com/realty/12438012/,raw,0.4,geo_recomputed,18.64,1.68,0.27,0.11,0.1,0.18
all-mitino,14100000.0,38.3,1.0,6.0,24.0,"Москва, ул. Парковая, 33",55.851475,37.379528,Митино,15.0,12.0,косметический ремонт,монолитный железобетонный каркас,,2.5,не угловая,,33,Детская площадка,,нет,https://msk.etagi.com/realty/12454896/,raw,1.29,geo_recomputed,18.43,0.83,0.8,0.41,0.76,0.48
all-mitino,19500000.0,56.0,2.0,6.0,17.0,"Москва, ул. Пятницкое шоссе, 16 (19 км до центра)",55.842256,37.384873,Волоколамская,10.0,10.0,косметический ремонт,сборно-монолитный железобетонный каркас,,2.64,не угловая,"пассажирский, грузовой",16,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/12462696/,raw,0.8,geo_recomputed,17.56,0.51,0.25,0.1,0.49,0.15
all-mitino,12300000.0,38.0,1.0,17.0,17.0,"Москва, ул. Ангелов переулок, 6 (33 км до центра)",55.853056,37.348033,Пятницкое шоссе,4.0,8.0,косметический ремонт,панельные,1993.0,2.64,не угловая,"пассажирский, грузовой",6,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12474452/,raw,0.32,geo_recomputed,20.13,2.79,0.21,0.2,0.26,0.18
all-mitino,20500000.0,63.0,2.0,12.0,20.0,"Москва, ул. Муравская, 38бк3 (19 км до центра)",55.863082,37.375225,Пятницкое шоссе,21.0,9.0,евроремонт,панельные,2024.0,2.68,не угловая,,38бк3,Парковка,наземный паркинг,нет,https://msk.etagi.com/realty/12601555/,raw,1.73,geo_recomputed,19.43,1.46,0.16,0.14,1.47,1.3
all-mitino,27000000.0,70.0,3.0,16.0,25.0,"Москва, ул. Муравская, 38к2 (19 км до центра)",55.862722,37.372413,Пятницкое шоссе,19.0,12.0,евроремонт,монолитные,2019.0,2.7,не угловая,,38к2,Двор,"наземный паркинг, подземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12625026/,raw,1.57,geo_recomputed,19.54,1.62,0.2,0.21,1.34,1.36
all-mozhaiskii,14500000.0,33.0,1.0,3.0,9.0,"Москва, ул. Кубинка, 15к3",55.723993,37.403603,Сетунь,5.0,6.0,евроремонт,кирпичные,1975.0,2.64,не угловая,"пассажирский, грузовой",15к3,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12314292/,raw,0.4,geo_recomputed,13.64,1.38,0.3,0.07,0.14,0.21
all-mozhaiskii,18000000.0,59.5,3.0,4.0,5.0,"Москва, ул. Гришина, 18к1",55.723526,37.417131,Рабочий Посёлок,5.0,7.0,требует ремонта / частичный ремонт,кирпичные,1954.0,3.0,не угловая,,18к1,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12492195/,raw,0.39,geo_recomputed,12.83,2.18,0.19,0.15,0.94,0.34
all-mozhaiskii,14500000.0,38.7,2.0,6.0,12.0,"Москва, ул. Сколковское шоссе, 14",55.709728,37.399354,Сетунь,19.0,6.0,евроремонт,блочные,1966.0,2.64,не угловая,"пассажирский, грузовой",14,Двор,"наземный паркинг, гостевой паркинг",нет,https://msk.etagi.com/realty/12540371/,raw,1.56,geo_recomputed,14.34,0.53,0.12,0.08,0.24,0.35
all-mozhaiskii,16000000.0,44.9,2.0,3.0,9.0,"Москва, ул. Багрицкого, 53",55.718633,37.437685,Давыдково,11.0,6.0,косметический ремонт,кирпичные,1968.0,2.64,не угловая,пассажирский,53,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/12542937/,raw,0.95,geo_recomputed,11.75,3.05,0.18,0.24,0.35,0.43
