price,area_total,rooms,floor,floors_total,latitude,longitude,metro_walk_min,kitchen_area,build_year,ceiling_height,floor_position,yard,playground,address_source,metro_distance_km,metro_source,distance_to_center_km,distance_to_mkad_km,distance_to_school_km,distance_to_kindergarten_km,distance_to_clinic_km,distance_to_mall_km,price_per_m2,parking_underground,parking_ground,parking_multilevel,parking_open,elevator_passenger,elevator_cargo,walls_norm_block,walls_norm_brick,walls_norm_monolith,walls_norm_other,walls_norm_panel,walls_norm_unknown,renovation_norm_cosmetic,renovation_norm_good,renovation_norm_no_repair,renovation_norm_other,renovation_norm_unknown
7500000.0,16.4,0.0,3.0,3.0,55.727754,37.63853,3.0,3.5,,,,,,raw,0.22,geo_recomputed,3.07,12.46,0.43,0.36,0.38,0.31,457317.0731707318,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False
54400000.0,120.0,5.0,3.0,5.0,55.767332,37.653056,4.0,9.0,,,,,,raw,0.35,geo_recomputed,2.88,11.91,0.18,0.09,0.05,0.15,453333.3333333333,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False
69000000.0,130.4,3.0,16.0,20.0,55.723029,37.613746,7.0,25.0,,,,,,raw,0.59,geo_recomputed,3.25,13.09,0.32,0.09,0.24,0.21,529141.1042944785,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
18500000.0,60.0,2.0,2.0,22.0,55.775555,37.466763,14.0,10.0,1997.0,2.7,не угловая,Двор,есть,raw,1.15,geo_recomputed,9.67,5.92,0.24,0.05,0.21,0.07,308333.3333333333,0,1,0,0,1,1,False,False,True,False,False,False,False,False,True,False,False
22760100.0,51.0,2.0,2.0,6.0,55.777945,37.685036,9.0,8.0,,,,,,raw,0.72,geo_recomputed,5.2,9.85,0.15,0.14,0.08,0.15,446276.4705882353,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False
18450000.0,45.0,2.0,2.0,5.0,55.741298,37.482583,2.0,6.0,1959.0,,не угловая,Двор,нет,raw,0.2,geo_recomputed,8.41,6.67,0.3,0.19,0.54,0.22,410000.0,0,1,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False
122000000.0,195.0,4.0,28.0,30.0,55.69416,37.47783,9.0,38.8,2025.0,,,,,geo,0.75,geo_recomputed,10.77,4.01,0.73,0.84,0.4,0.64,625641.0256410256,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
3950000.0,44.0,2.0,3.0,5.0,55.853077,37.442455,5.0,7.0,1965.0,,,,,raw,0.44,geo_recomputed,15.59,2.71,0.35,0.17,0.27,0.22,89772.72727272728,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False
64800000.0,68.0,2.0,55.0,66.0,55.751421,37.548618,5.0,9.0,2023.0,,,,,raw,0.4,geo_recomputed,4.19,10.81,0.53,0.42,0.48,0.37,952941.1764705882,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
25500000.0,57.0,2.0,6.0,36.0,55.830943,37.401042,3.0,18.0,1968.0,,,,,raw,0.28,geo_recomputed,16.02,0.35,0.91,0.84,1.21,0.26,447368.4210526316,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False
103500000.0,110.0,2.0,2.0,7.0,55.765205,37.647486,4.0,15.0,,,,,,raw,0.35,geo_recomputed,2.46,12.25,0.12,0.24,0.05,0.27,940909.0909090909,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
13500000.0,33.8,1.0,21.0,21.0,55.653726,37.529834,9.0,17.5,2019.0,,,,,raw,0.72,geo_recomputed,12.2,4.59,0.18,0.4,0.21,0.19,399408.2840236687,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False
22000000.0,39.0,1.0,19.0,19.0,55.821077,37.430462,5.0,11.0,,3.1,не угловая,Двор,нет,raw,0.44,geo_recomputed,13.88,2.35,0.44,0.13,0.59,0.56,564102.5641025641,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
16500000.0,33.5,1.0,8.0,33.0,55.692455,37.466557,7.0,15.5,,,,,,geo,0.55,geo_recomputed,11.46,3.29,0.33,0.46,0.14,0.35,492537.3134328358,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
19500000.0,68.2,3.0,1.0,5.0,55.823778,37.452749,12.0,9.0,1960.0,,,,,raw,1.0,geo_recomputed,12.92,3.68,0.27,0.12,0.41,0.39,285923.75366568915,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False
39000000.0,128.7,5.0,6.0,6.0,55.790868,37.817663,15.0,50.0,,3.2,не угловая,Двор,нет,raw,1.21,geo_recomputed,13.35,1.46,0.33,0.4,0.09,0.38,303030.30303030304,0,0,0,0,1,1,False,True,False,False,False,False,False,True,False,False,False
19600000.0,83.8,3.0,4.0,15.0,55.933242,37.386741,13.0,12.0,2023.0,,,,,raw,1.07,geo_recomputed,24.69,6.76,1.09,2.18,2.62,0.84,233890.21479713605,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
3900000.0,53.7,2.0,1.0,9.0,55.819828,37.822262,22.0,12.0,1968.0,,,,,raw,1.86,geo_recomputed,14.95,0.94,0.13,0.09,0.26,0.11,72625.69832402235,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False
35000000.0,50.1,2.0,13.0,16.0,55.697052,37.635386,9.0,24.0,,,,,,raw,0.77,geo_recomputed,6.26,12.18,0.49,0.17,0.27,0.48,698602.7944111776,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
23500000.0,47.0,1.0,26.0,34.0,55.659424,37.532008,7.0,19.0,2025.0,3.1,не угловая,Двор,нет,raw,0.57,geo_recomputed,11.57,5.05,0.39,0.38,0.42,0.3,500000.0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False
12700000.0,25.3,0.0,9.0,33.0,55.728778,37.712138,7.0,5.0,2023.0,2.65,не угловая,Двор,нет,raw,0.6,geo_recomputed,6.58,8.01,0.58,0.29,0.55,0.49,501976.2845849802,1,0,0,0,1,1,False,False,True,False,False,False,False,True,False,False,False
72200000.0,132.6,4.0,16.0,20.0,55.810663,37.570968,9.0,32.0,2008.0,,,,,raw,0.73,geo_recomputed,7.07,10.1,0.29,0.05,0.22,0.14,544494.7209653092,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
55000000.0,86.3,3.0,14.0,18.0,55.8061,37.515569,1.0,25.0,2003.0,,,,,raw,0.06,geo_recomputed,8.66,7.89,0.19,0.07,0.21,0.04,637311.7033603708,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
19900000.0,33.0,1.0,7.0,17.0,55.774517,37.473006,9.0,9.0,,,,,,raw,0.77,geo_recomputed,9.26,6.32,0.35,0.18,0.25,0.22,603030.303030303,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
23300000.0,67.4,2.0,16.0,24.0,55.86996,37.493632,11.0,16.5,2009.0,2.7,не угловая,Двор,есть,raw,0.94,geo_recomputed,15.15,2.02,0.09,0.25,0.21,0.25,345697.3293768546,0,1,0,0,1,1,False,False,True,False,False,False,True,False,False,False,False
60500000.0,117.0,3.0,28.0,43.0,55.768188,37.502893,12.0,40.0,2023.0,,,,,raw,1.04,geo_recomputed,7.27,8.31,0.41,0.78,0.71,0.56,517094.0170940171,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
150000000.0,180.0,4.0,2.0,7.0,55.734734,37.628011,8.0,35.0,,3.3,не угловая,Детская площадка,нет,raw,0.63,geo_recomputed,2.09,13.3,0.39,0.07,0.17,0.04,833333.3333333334,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False
26800000.0,71.0,2.0,2.0,42.0,55.697088,37.470657,4.0,19.0,2022.0,,,,,raw,0.31,geo_recomputed,10.95,3.65,0.81,0.3,0.7,0.5,377464.78873239434,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
24990000.0,101.8,4.0,22.0,26.0,55.581475,37.582484,4.0,17.0,2023.0,,,,,raw,0.29,geo_recomputed,19.1,0.27,0.84,0.64,0.14,0.39,245481.33595284872,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False
14800000.0,49.4,2.0,1.0,9.0,55.823935,37.530597,12.0,9.0,1965.0,,,,,raw,0.97,geo_recomputed,9.58,7.64,0.14,0.35,0.32,0.32,299595.14170040487,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False
41100000.0,84.2,4.0,3.0,3.0,55.775191,37.645276,5.0,11.3,,3.09,не угловая,Двор,нет,raw,0.4,geo_recomputed,3.16,12.21,0.25,0.09,0.1,0.23,488123.5154394299,0,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False
38500000.0,62.0,2.0,17.0,40.0,55.699015,37.640767,5.0,15.27,2023.0,3.0,не угловая,Двор,нет,raw,0.44,geo_recomputed,6.12,11.85,0.26,0.3,0.26,0.1,620967.7419354839,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
4150000.0,12.7,0.0,2.0,4.0,55.803186,37.785018,13.0,3.0,,3.7,не угловая,Двор,нет,raw,1.12,geo_recomputed,12.02,3.42,0.32,0.13,0.13,0.36,326771.6535433071,0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
19000000.0,61.6,2.0,4.0,19.0,55.701707,37.391995,23.0,14.5,2023.0,,,,,geo,1.9,geo_recomputed,15.09,0.35,0.82,0.77,0.64,0.64,308441.55844155845,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False
26999000.0,54.8,2.0,4.0,27.0,55.700106,37.468039,1.0,13.0,,,,,,geo,0.07,geo_recomputed,10.91,3.6,0.6,0.17,1.0,0.27,492682.48175182485,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
4900000.0,12.3,0.0,1.0,6.0,55.749532,37.725891,3.0,3.0,,3.1,не угловая,Двор,нет,raw,0.26,geo_recomputed,6.91,7.28,0.39,0.47,0.7,0.09,398373.98373983736,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
28800000.0,85.1,3.0,7.0,17.0,55.841387,37.547737,8.0,12.7,,,,,,raw,0.69,geo_recomputed,10.79,6.43,0.36,0.08,0.19,0.15,338425.3819036428,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False
11700000.0,34.4,1.0,5.0,13.0,55.93206,37.388002,12.0,10.9,2023.0,,,,,raw,0.98,geo_recomputed,24.53,6.61,0.96,2.3,2.76,0.72,340116.27906976745,0,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False
21500000.0,63.9,3.0,5.0,16.0,55.67593,37.456217,10.0,9.0,1978.0,2.64,не угловая,Двор,нет,raw,0.8,geo_recomputed,13.1,1.97,0.19,0.09,0.48,0.34,336463.22378716746,0,1,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False
24750000.0,53.0,2.0,8.0,24.0,55.783635,37.458337,23.0,11.0,2005.0,2.64,не угловая,Двор,есть,raw,1.88,geo_recomputed,10.44,5.05,0.25,0.1,0.27,0.45,466981.1320754717,0,1,0,0,1,1,False,False,True,False,False,False,True,False,False,False,False
50000000.0,83.9,2.0,16.0,23.0,55.713517,37.43711,11.0,44.0,2020.0,2.7,угловая,Двор,есть,raw,0.93,geo_recomputed,11.97,2.68,0.31,0.25,0.45,0.93,595947.5566150178,1,1,0,0,1,1,False,False,True,False,False,False,False,False,False,True,False
19500000.0,71.0,3.0,15.0,16.0,55.890845,37.580238,12.0,8.0,,,,,,raw,0.99,geo_recomputed,15.57,2.12,0.2,0.2,0.27,0.49,274647.88732394367,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
29200000.0,72.8,2.0,3.0,16.0,55.670671,37.750837,11.0,14.0,,2.7,не угловая,Двор,есть,raw,0.94,geo_recomputed,12.41,5.27,0.17,0.06,0.52,0.2,401098.9010989011,1,1,0,0,1,1,False,False,True,False,False,False,False,False,False,True,False
17500000.0,35.0,1.0,3.0,18.0,55.604707,37.655679,21.0,10.0,2022.0,2.8,не угловая,Двор,нет,raw,1.72,geo_recomputed,16.59,3.54,0.47,0.34,0.28,0.32,500000.0,1,0,0,0,1,1,False,False,True,False,False,False,False,True,False,False,False
21000000.0,49.9,2.0,6.0,54.0,55.707781,37.49073,8.0,18.7,2024.0,3.0,не угловая,Двор,есть,raw,0.63,geo_recomputed,9.25,5.23,0.31,0.38,0.65,0.38,420841.6833667335,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False
47900000.0,49.3,2.0,8.0,16.0,55.715606,37.496677,11.0,15.0,2023.0,3.0,не угловая,Детская площадка,нет,raw,0.96,geo_recomputed,8.48,5.93,0.97,0.92,0.92,1.07,971602.4340770792,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
11500000.0,38.6,1.0,3.0,25.0,55.70319,37.931713,4.0,9.0,1998.0,,не угловая,Двор,есть,raw,0.33,geo_recomputed,20.53,5.99,0.41,0.36,0.5,0.15,297927.46113989636,0,1,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
17800000.0,48.1,1.0,4.0,33.0,55.869137,37.503702,4.0,6.0,,,,,,raw,0.34,geo_recomputed,14.76,2.36,0.57,0.38,0.72,0.26,370062.37006237,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False
47000000.0,133.9,3.0,8.0,19.0,55.78116,37.45107,26.0,24.9,,,,,,raw,2.2,geo_recomputed,10.78,4.76,0.39,0.07,0.49,0.18,351008.21508588496,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
51600000.0,103.0,3.0,17.0,25.0,55.696423,37.47377,6.0,18.0,,,,,,raw,0.49,geo_recomputed,10.83,3.82,0.79,0.5,0.73,0.66,500970.87378640776,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False
16200000.0,34.0,1.0,13.0,23.0,55.822251,37.435897,4.0,10.0,2022.0,,,,,raw,0.37,geo_recomputed,13.67,2.67,0.71,0.46,0.55,0.29,476470.5882352941,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
2910000.0,38.7,1.0,5.0,12.0,55.658576,37.614096,8.0,10.0,1979.0,,не угловая,Двор,нет,raw,0.67,geo_recomputed,10.41,8.95,0.14,0.2,0.21,0.38,75193.7984496124,0,1,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False
23500000.0,72.6,3.0,2.0,5.0,55.716483,37.612147,4.0,6.5,1933.0,,,,,raw,0.37,geo_recomputed,3.98,12.75,0.19,0.26,0.18,0.08,323691.4600550964,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
12500000.0,18.9,0.0,14.0,25.0,55.662303,37.425486,6.0,10.0,2021.0,2.64,не угловая,Двор,есть,raw,0.49,geo_recomputed,15.55,0.38,0.15,0.22,1.41,0.44,661375.6613756614,1,1,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False
17490000.0,34.5,1.0,25.0,36.0,55.818028,37.748475,9.0,5.8,,,,,,raw,0.73,geo_recomputed,11.07,4.33,0.42,0.13,0.63,0.21,506956.52173913043,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
13500000.0,52.0,2.0,1.0,12.0,55.775687,37.828218,33.0,9.0,,,,,,raw,2.74,geo_recomputed,13.56,0.9,0.12,0.41,0.1,0.31,259615.38461538462,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False
27000000.0,60.0,2.0,7.0,24.0,55.784779,37.562106,7.0,15.0,,3.0,не угловая,Детская площадка,нет,raw,0.6,geo_recomputed,4.93,11.2,0.23,0.27,0.23,0.18,450000.0,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False
32000000.0,135.0,3.0,3.0,22.0,55.774168,37.828111,31.0,16.5,2002.0,,,,,raw,2.58,geo_recomputed,13.52,0.92,0.24,0.3,0.26,0.37,237037.03703703705,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
29549000.0,34.4,1.0,20.0,30.0,55.836676,37.422243,18.0,7.9,2025.0,,,,,raw,1.51,geo_recomputed,15.31,1.61,0.36,0.35,0.27,0.41,858982.5581395349,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
27500000.0,47.0,2.0,27.0,42.0,55.697088,37.470657,4.0,8.0,2022.0,,,,,raw,0.31,geo_recomputed,10.95,3.65,0.81,0.3,0.7,0.5,585106.3829787234,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
16300000.0,33.4,0.0,6.0,32.0,55.812214,37.597969,4.0,6.6,2022.0,,,,,raw,0.33,geo_recomputed,6.76,9.87,0.38,0.34,0.31,0.38,488023.9520958084,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
40000000.0,64.6,3.0,14.0,30.0,55.813865,37.483723,2.0,22.1,2026.0,3.0,не угловая,Двор,нет,geo,0.2,geo_recomputed,10.72,5.77,0.72,0.56,0.2,0.34,619195.0464396286,1,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False
26000000.0,57.7,2.0,12.0,24.0,55.64193,37.677724,9.0,20.0,,2.7,не угловая,Двор,нет,raw,0.76,geo_recomputed,12.86,6.41,0.14,0.36,0.08,0.32,450606.5857885615,0,1,0,0,1,1,False,False,True,False,False,False,False,False,False,True,False
17500000.0,65.0,3.0,1.0,12.0,55.746041,37.794055,8.0,9.0,1972.0,,,,,raw,0.71,geo_recomputed,11.19,2.99,0.14,0.2,0.26,0.24,269230.76923076925,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False
17300000.0,35.2,1.0,6.0,12.0,55.677407,37.679942,4.0,9.7,1970.0,,,,,raw,0.33,geo_recomputed,9.24,9.24,0.11,0.22,0.42,0.19,491477.2727272727,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False
25500000.0,40.0,2.0,28.0,53.0,55.830166,37.404742,6.0,16.0,2026.0,3.15,не угловая,Двор,есть,raw,0.49,geo_recomputed,15.78,0.59,0.94,0.9,1.05,0.13,637500.0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
39500000.0,86.0,3.0,8.0,24.0,55.815418,37.426132,8.0,17.0,1960.0,,,,,raw,0.65,geo_recomputed,13.78,2.19,0.27,0.55,0.1,0.89,459302.32558139536,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
7000000.0,58.7,3.0,9.0,9.0,55.739732,37.827212,9.0,9.0,1971.0,,,,,raw,0.76,geo_recomputed,13.32,0.88,0.34,0.1,0.19,0.06,119250.42589437819,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False
34450000.0,83.8,3.0,19.0,19.0,55.819752,37.701394,14.0,31.0,2012.0,3.08,угловая,Двор,нет,raw,1.14,geo_recomputed,9.23,6.17,0.45,0.11,0.07,0.12,411097.85202863964,0,0,0,0,1,1,False,False,True,False,False,False,False,False,False,True,False
37000000.0,70.3,2.0,15.0,33.0,55.812312,37.599759,3.0,10.0,2023.0,,,,,raw,0.22,geo_recomputed,6.76,9.83,0.45,0.37,0.29,0.27,526315.7894736843,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
17500000.0,59.0,2.0,6.0,26.0,55.848498,37.715093,27.0,12.5,2023.0,,,,,raw,2.25,geo_recomputed,12.38,3.23,1.59,1.32,1.9,1.9,296610.16949152545,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
12599999.0,37.8,1.0,9.0,14.0,55.717574,37.888621,13.0,7.0,2005.0,,,,,raw,1.09,geo_recomputed,17.52,3.11,0.29,0.07,0.47,0.12,333333.3068783069,0,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False
16500000.0,54.0,2.0,4.0,18.0,55.712558,37.927276,13.0,12.0,,,,,,raw,1.08,geo_recomputed,20.01,5.57,0.93,0.5,1.54,0.65,305555.55555555556,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False
18500000.0,39.9,1.0,4.0,23.0,55.558641,37.559308,14.0,12.8,2015.0,,,,,raw,1.17,geo_recomputed,21.81,2.61,0.26,0.41,0.89,0.77,463659.1478696742,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False
22500000.0,36.2,2.0,31.0,38.0,55.69863,37.474534,5.0,18.0,2021.0,,,,,raw,0.42,geo_recomputed,10.65,3.93,0.91,0.48,0.8,0.56,621546.9613259668,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
12850000.0,23.1,0.0,46.0,61.0,55.705828,37.69366,6.0,6.0,2025.0,2.85,не угловая,Двор,нет,geo,0.52,geo_recomputed,7.1,8.6,0.8,0.72,0.5,0.19,556277.0562770562,1,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False
34500000.0,60.0,2.0,42.0,54.0,55.806095,37.571147,8.0,8.0,2023.0,3.0,не угловая,Двор,есть,raw,0.7,geo_recomputed,6.61,10.55,0.31,0.18,0.32,0.04,575000.0,0,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False
28700000.0,66.7,3.0,5.0,14.0,55.672783,37.536014,12.0,8.3,1978.0,,,,,raw,1.03,geo_recomputed,10.14,6.08,0.15,0.08,0.25,0.27,430284.8575712144,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False
21900000.0,46.8,2.0,3.0,12.0,55.709414,37.624058,1.0,10.0,2020.0,3.1,не угловая,Двор,нет,raw,0.1,geo_recomputed,4.79,12.94,0.28,0.32,0.03,0.03,467948.717948718,1,0,0,0,1,1,False,False,True,False,False,False,False,False,True,False,False
21500000.0,56.6,2.0,2.0,5.0,55.82397,37.629601,10.0,8.0,1961.0,,,,,raw,0.85,geo_recomputed,8.03,8.17,0.31,0.13,0.43,0.17,379858.65724381624,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False
34000000.0,75.0,2.0,5.0,5.0,55.797974,37.68897,12.0,6.0,1960.0,,,,,raw,0.99,geo_recomputed,6.85,8.49,0.29,0.19,0.25,0.1,453333.3333333333,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False
12490000.0,35.5,1.0,9.0,16.0,55.718172,37.422943,13.0,9.0,1977.0,2.5,не угловая,Двор,нет,raw,1.08,geo_recomputed,12.64,2.28,0.11,0.18,0.6,0.17,351830.9859154929,0,1,0,0,1,0,False,False,True,False,False,False,True,False,False,False,False
9900000.0,53.4,3.0,10.0,17.0,55.766597,37.409145,13.0,10.0,1986.0,2.64,не угловая,Двор,есть,raw,1.09,geo_recomputed,13.02,2.49,0.41,0.34,0.24,0.07,185393.2584269663,0,1,0,0,1,1,False,False,True,False,False,False,False,True,False,False,False
18000000.0,42.5,1.0,20.0,22.0,55.58409,37.579403,3.0,11.0,2020.0,,,,,raw,0.29,geo_recomputed,18.83,0.46,1.01,0.81,0.38,0.44,423529.4117647059,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
18000000.0,50.2,2.0,7.0,17.0,55.513973,37.57466,11.0,16.3,,2.62,не угловая,Двор,нет,geo,0.93,geo_recomputed,26.61,7.03,0.36,0.3,0.96,0.07,358565.7370517928,0,1,0,0,1,1,False,False,True,False,False,False,False,True,False,False,False
19600000.0,56.28,2.0,7.0,17.0,55.586583,37.463089,17.0,17.22,2026.0,2.8,не угловая,Двор,есть,geo,1.42,geo_recomputed,20.75,3.01,0.56,0.46,0.7,0.63,348258.70646766166,0,1,0,0,1,1,False,False,True,False,False,False,False,False,True,False,False
14500000.0,43.5,1.0,5.0,17.0,55.568395,37.485951,15.0,12.0,,3.0,не угловая,Двор,нет,geo,1.26,geo_recomputed,22.0,3.47,0.42,0.16,0.3,0.27,333333.3333333333,0,1,0,0,1,1,False,False,False,True,False,False,False,True,False,False,False
10800000.0,37.5,1.0,11.0,19.0,55.50417,37.539033,14.0,10.0,,2.7,не угловая,Двор,есть,geo,1.2,geo_recomputed,28.0,8.7,0.6,0.09,0.47,0.16,288000.0,0,1,0,0,1,1,False,False,True,False,False,False,True,False,False,False,False
11650000.0,24.0,0.0,9.0,15.0,55.550687,37.509361,14.0,7.0,,,не угловая,Двор,нет,geo,1.17,geo_recomputed,23.38,4.66,0.11,0.46,0.35,1.05,485416.6666666667,0,1,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
16400000.0,45.0,2.0,8.0,12.0,55.574548,37.487424,15.0,24.0,2016.0,2.9,не угловая,Двор,нет,geo,1.22,geo_recomputed,21.33,2.84,0.46,0.09,0.63,0.44,364444.44444444444,0,1,0,0,1,1,False,False,True,False,False,False,False,False,False,False,True
10100000.0,32.0,1.0,4.0,5.0,55.552739,37.338762,81.0,10.0,,,не угловая,Детская площадка,нет,geo,6.78,geo_recomputed,28.17,11.63,0.98,0.6,0.74,1.37,315625.0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
12000000.0,36.5,0.0,5.0,25.0,55.566802,37.478621,11.0,9.0,,,не угловая,Двор,нет,geo,0.93,geo_recomputed,22.33,3.87,0.56,0.13,0.25,0.13,328767.12328767125,0,1,0,0,1,1,False,False,False,True,False,False,False,False,False,False,True
24990000.0,55.6,2.0,7.0,16.0,55.551721,37.505975,11.0,16.2,,2.8,не угловая,Двор,нет,geo,0.95,geo_recomputed,23.33,4.63,0.24,0.35,0.19,0.94,449460.4316546763,0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
13500000.0,29.77,1.0,7.0,17.0,55.586583,37.463089,17.0,9.5,2026.0,2.8,не угловая,Двор,есть,geo,1.42,geo_recomputed,20.75,3.01,0.56,0.46,0.7,0.63,453476.6543500168,0,1,0,0,1,1,False,False,True,False,False,False,False,False,True,False,False
8800000.0,28.7,1.0,,,55.575261,37.35274,53.0,7.0,,,не угловая,Детская площадка,нет,geo,4.38,geo_recomputed,25.67,9.51,0.43,1.79,1.98,1.29,306620.2090592334,0,0,0,0,0,0,False,False,False,False,False,True,True,False,False,False,False
14000000.0,38.0,1.0,4.0,17.0,55.569214,37.471911,6.0,9.0,,,не угловая,Двор,нет,geo,0.54,geo_recomputed,22.25,3.9,0.58,0.09,0.23,0.33,368421.05263157893,0,0,0,0,1,0,False,False,False,False,True,False,False,True,False,False,False
16000000.0,63.4,2.0,3.0,4.0,55.492992,37.50531,18.0,12.0,2005.0,2.9,не угловая,Двор,нет,geo,1.48,geo_recomputed,29.64,10.67,0.18,0.46,2.4,0.38,252365.93059936908,0,1,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False
13900000.0,48.2,2.0,8.0,9.0,55.603578,37.353935,41.0,6.0,1972.0,2.64,не угловая,Двор,есть,geo,3.39,geo_recomputed,23.29,7.71,0.13,0.29,0.25,0.19,288381.7427385892,0,1,0,0,1,0,False,False,False,False,True,False,True,False,False,False,False
17950000.0,60.0,2.0,15.0,17.0,55.592103,37.370329,30.0,12.8,,,не угловая,Двор,нет,geo,2.48,geo_recomputed,23.53,7.55,0.15,0.21,0.18,0.25,299166.6666666667,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
18500000.0,49.0,1.0,7.0,12.0,55.573973,37.488943,16.0,12.0,,,не угловая,Двор,нет,geo,1.31,geo_recomputed,21.35,2.84,0.49,0.03,0.53,0.35,377551.02040816325,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True
9500000.0,30.7,1.0,3.0,16.0,55.543241,37.459765,23.0,10.0,,,не угловая,Двор,нет,geo,1.92,geo_recomputed,25.21,6.72,1.2,0.55,1.16,0.9,309446.2540716613,0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
12000000.0,36.3,1.0,5.0,22.0,55.543068,37.454375,25.0,10.0,,,не угловая,Детская площадка,нет,geo,2.06,geo_recomputed,25.36,6.91,1.23,0.31,1.5,0.58,330578.5123966942,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
