source_group,price,area_total,kitchen_area,price_per_m2,rooms,floor,floors_total,address,metro,metro_walk_min,walls,walls_clean,link,address_raw,metro_raw
2k,30000000,40.0,6.0,750000.0,2.0,2.0,3.0,"ул. Уланский переулок, 23, Москва",Красные Ворота,8.0,Кирпичные,кирпич,https://msk.etagi.com/realty/11766859/,"2к, 40м², 2/3 этаж, ул. Уланский переулок, 23, Москва, квартира",Красные Ворота
2k,24900000,40.2,7.0,619402.9850746269,2.0,8.0,9.0,"ул. Большая Грузинская, 63с1, Москва",Белорусская,8.0,Кирпичные,кирпич,https://msk.etagi.com/realty/11767636/,"2к, 40.2м², 8/9 этаж, ул. Большая Грузинская, 63с1, Москва, квартира",На карте Белорусская
2k,25000000,64.0,6.0,390625.0,2.0,8.0,8.0,"ул. Дербеневская набережная, 13/17к5, Москва",всего,21.0,Кирпичные,кирпич,https://msk.etagi.com/realty/11769662/,"2к, 64м², 8/8 этаж, ул. Дербеневская набережная, 13/17к5, Москва, квартира",всего
2k,15000000,47.8,8.8,313807.53138075315,2.0,1.0,12.0,"ул. Зелёный проспект, 40к2, Москва",Новогиреево,12.0,Панельные,панель,https://msk.etagi.com/realty/11769873/,"2к, 47.8м², 1/12 этаж, ул. Зелёный проспект, 40к2, Москва, квартира",Новогиреево
2k,18500000,59.0,12.0,313559.3220338983,2.0,3.0,5.0,"ул. Дмитровское шоссе, 151к4, Москва",Лианозово,6.0,Блочные,блочные,https://msk.etagi.com/realty/11769909/,"2к, 59м², 3/5 этаж, ул. Дмитровское шоссе, 151к4, Москва, квартира",Лианозово
2k,13100000,44.0,6.0,297727.2727272727,2.0,3.0,5.0,"ул. Центральная, 13, Москва",Митино,26.0,Панельные,панель,https://msk.etagi.com/realty/11770108/,"2к, 44м², 3/5 этаж, ул. Центральная, 13, Москва, квартира",Митино
2k,29000000,57.0,18.0,508771.9298245614,2.0,27.0,30.0,"ул. Волгоградский проспект, 32/3к2, Москва",Угрешская,3.0,Монолитные,монолит,https://msk.etagi.com/realty/11770325/,"2к, 57м², 27/30 этаж, ул. Волгоградский проспект, 32/3к2, Москва, квартира",На карте Угрешская
2k,28000000,69.0,8.3,405797.1014492754,2.0,12.0,17.0,"ул. Туристская, 33, Москва",Сходненская,24.0,Панельные,панель,https://msk.etagi.com/realty/11770618/,"2к, 69м², 12/17 этаж, ул. Туристская, 33, Москва, квартира",На карте Сходненская
2k,9500000,36.8,9.0,258152.1739130435,2.0,2.0,6.0,"ул. Чертановская, 7а, Москва",Южная,17.0,Блочные,блочные,https://msk.etagi.com/realty/11717951/,"2к, 36.8м², 2/6 этаж, ул. Чертановская, 7а, Москва, квартира",На карте Южная
2k,45000000,95.5,14.0,471204.1884816754,2.0,8.0,22.0,"ул. проспект Вернадского, 92, Москва",Тропарёво,17.0,Монолитно-Кирпичный,монолит,https://msk.etagi.com/realty/11722582/,"2к, 95.5м², 8/22 этаж, ул. проспект Вернадского, 92, Москва, квартира",На карте Тропарёво
2k,12200000,38.1,6.0,320209.9737532808,2.0,3.0,12.0,"ул. Новосибирская, 7, Москва",Щёлковская,21.0,Блочные,блочные,https://msk.etagi.com/realty/11724235/,"2к, 38.1м², 3/12 этаж, ул. Новосибирская, 7, Москва, квартира",Щёлковская
2k,28500000,60.6,29.0,470297.0297029703,2.0,17.0,23.0,"ул. Красноказарменная, 14ак2, Москва",Авиамоторная,12.0,Монолитные,монолит,https://msk.etagi.com/realty/11729402/,"2к, 60.6м², 17/23 этаж, ул. Красноказарменная, 14ак2, Москва, квартира",Авиамоторная
2k,14000000,53.5,8.5,261682.2429906542,2.0,13.0,17.0,"ул. Лукинская, 8, Москва",,,Панельные,панель,https://msk.etagi.com/realty/11730292/,"2к, 53.5м², 13/17 этаж, ул. Лукинская, 8, Москва, квартира",
2k,65000000,56.0,22.5,1160714.2857142857,2.0,9.0,10.0,"ул. Кутузовский проспект, 4/2, Москва",Киевская,12.0,Кирпичные,кирпич,https://msk.etagi.com/realty/11731494/,"2к, 56м², 9/10 этаж, ул. Кутузовский проспект, 4/2, Москва, квартира",Киевская
2k,26210000,54.4,9.1,481801.4705882353,2.0,16.0,17.0,"ул. Профсоюзная, 30к4, Москва",Профсоюзная,3.0,Железобетонные,железобетон,https://msk.etagi.com/realty/11731966/,"2к, 54.4м², 16/17 этаж, ул. Профсоюзная, 30к4, Москва, квартира",Профсоюзная
2k,38000000,49.2,6.0,772357.7235772357,2.0,3.0,14.0,,Минская,15.0,Монолитные,монолит,https://msk.etagi.com/realty/11734821/,Посмотреть 12 фото,На карте Минская
2k,24500000,50.6,21.0,484189.7233201581,2.0,23.0,30.0,"ул. Окская, 7а, Москва",Окская,12.0,Панельные,панель,https://msk.etagi.com/realty/11734930/,"2к, 50.6м², 23/30 этаж, ул. Окская, 7а, Москва, квартира",На карте Окская
2k,18250000,42.4,8.0,430424.5283018868,2.0,1.0,5.0,"ул. Ломоносовский проспект, 33к1, Москва",Ломоносовский проспект,6.0,Кирпичные,кирпич,https://msk.etagi.com/realty/11736739/,"2к, 42.4м², 1/5 этаж, ул. Ломоносовский проспект, 33к1, Москва, квартира",Ломоносовский проспект
2k,21000000,58.0,9.0,362068.9655172414,2.0,12.0,22.0,"ул. Дубнинская, 37к2, Москва",Дегунино,12.0,Монолитно-Кирпичный,монолит,https://msk.etagi.com/realty/11737298/,"2к, 58м², 12/22 этаж, ул. Дубнинская, 37к2, Москва, квартира",Дегунино
2k,13800000,61.5,10.5,224390.24390243902,2.0,9.0,23.0,"ул. Ярославское шоссе, 124, Москва",,,Панельные,панель,https://msk.etagi.com/realty/11680802/,"2к, 61.5м², 9/23 этаж, ул. Ярославское шоссе, 124, Москва, апартаменты",
2k,29500000,45.9,22.3,642701.5250544662,2.0,19.0,34.0,"ул. Архитектора Власова, 71к2, Москва",Воронцовская,8.0,Монолитно-Кирпичный,монолит,https://msk.etagi.com/realty/11688961/,"2к, 45.9м², 19/34 этаж, ул. Архитектора Власова, 71к2, Москва, квартира",Воронцовская
2k,34000000,62.0,13.0,548387.0967741936,2.0,5.0,25.0,"ул. Берзарина, 28ак1, Москва",Октябрьское Поле,18.0,Монолитные,монолит,https://msk.etagi.com/realty/11690161/,"2к, 62м², 5/25 этаж, ул. Берзарина, 28ак1, Москва, квартира",На карте Октябрьское Поле
2k,17800000,35.7,4.0,498599.43977591034,2.0,2.0,24.0,"ул. Большая Академическая, 85к1, Москва",,,Панельные,панель,https://msk.etagi.com/realty/11690334/,"2к, 35.7м², 2/24 этаж, ул. Большая Академическая, 85к1, Москва, квартира",
2k,24990000,54.0,12.0,462777.77777777775,2.0,10.0,17.0,"ул. Нарвская, 1ак1, Москва",,,Монолитно-Кирпичный,монолит,https://msk.etagi.com/realty/11690870/,"2к, 54м², 10/17 этаж, ул. Нарвская, 1ак1, Москва, квартира",
2k,20300000,44.1,5.3,460317.4603174603,2.0,5.0,5.0,"ул. бульвар Маршала Рокоссовского, 20/18с1, Москва",Бульвар Рокоссовского,12.0,Блочные,блочные,https://msk.etagi.com/realty/11691867/,"2к, 44.1м², 5/5 этаж, ул. бульвар Маршала Рокоссовского, 20/18с1, Москва, квартира",Бульвар Рокоссовского
2k,39800000,60.4,9.7,658940.3973509934,2.0,8.0,25.0,"ул. Академика Челомея, 1а, Москва",Воронцовская,8.0,Монолитно-Кирпичный,монолит,https://msk.etagi.com/realty/11692388/,"2к, 60.4м², 8/25 этаж, ул. Академика Челомея, 1а, Москва, квартира",Воронцовская
2k,3950000,44.8,6.5,88169.64285714287,2.0,7.0,12.0,"ул. Очаковское шоссе, 17к1, Москва",Аминьевская,15.0,Панельные,панель,https://msk.etagi.com/realty/11695818/,"2к, 44.8м², 7/12 этаж, ул. Очаковское шоссе, 17к1, Москва, квартира",На карте Аминьевская
2k,20490000,55.9,13.6,366547.4060822898,2.0,7.0,30.0,"ул. Строительный проезд, 9, Москва",Тушинская,21.0,Монолитный железобетонный каркас,монолит,https://msk.etagi.com/realty/11696556/,"2к, 55.9м², 7/30 этаж, ул. Строительный проезд, 9, Москва, квартира",На карте Тушинская
2k,20000000,44.0,9.0,454545.45454545453,2.0,8.0,9.0,"ул. Открытое шоссе, 28к4, Москва",Бульвар Рокоссовского,35.0,Блочные,блочные,https://msk.etagi.com/realty/11698011/,"2к, 44м², 8/9 этаж, ул. Открытое шоссе, 28к4, Москва, квартира",Бульвар Рокоссовского
2k,44400000,81.0,16.0,548148.1481481482,2.0,7.0,18.0,"ул. Багрицкого, 18, Москва",Давыдково,17.0,Монолитные,монолит,https://msk.etagi.com/realty/11698292/,"2к, 81м², 7/18 этаж, ул. Багрицкого, 18, Москва, квартира",Давыдково
2k,24500000,55.0,9.0,445454.54545454547,2.0,15.0,27.0,"ул. Карамышевская набережная, 48к3, Москва",Народное Ополчение,20.0,Монолитно-Кирпичный,монолит,https://msk.etagi.com/realty/10953896/,"2к, 55м², 15/27 этаж, ул. Карамышевская набережная, 48к3, Москва, квартира",На карте Народное Ополчение
2k,34470000,60.3,24.8,571641.7910447761,2.0,17.0,44.0,"ул. Шелепихинская набережная, 40к1, Москва",Хорошёво,18.0,Монолитно-Кирпичный,монолит,https://msk.etagi.com/realty/10954534/,"2к, 60.3м², 17/44 этаж, ул. Шелепихинская набережная, 40к1, Москва, квартира",Хорошёво
2k,42990000,65.0,25.0,661384.6153846154,2.0,6.0,13.0,"ул. Сосинская, 8, Москва",,5.0,Монолитные,монолит,https://msk.etagi.com/realty/10954686/,"2к, 65м², 6/13 этаж, ул. Сосинская, 8, Москва, квартира",-
2k,21100000,57.5,10.0,366956.52173913043,2.0,5.0,15.0,"ул. Кантемировская, 35ак1, Москва",Кантемировская,5.0,Монолитные,монолит,https://msk.etagi.com/realty/10955307/,"2к, 57.5м², 5/15 этаж, ул. Кантемировская, 35ак1, Москва, квартира",На карте Кантемировская
2k,15250000,55.7,10.0,273788.1508078994,2.0,1.0,9.0,"ул. Голубинская, 25к1, Москва",минут,10.0,Панельные,панель,https://msk.etagi.com/realty/10956930/,"2к, 55.7м², 1/9 этаж, ул. Голубинская, 25к1, Москва, квартира",минут на автобусе или
2k,15700000,36.6,17.1,428961.74863387976,2.0,17.0,30.0,,Москворечье,18.0,Сборно-монолитный железобетонный каркас,монолит,https://msk.etagi.com/realty/10957408/,Посмотреть 5 фото,Москворечье
2k,13699000,42.8,6.0,320070.09345794393,2.0,3.0,5.0,"ул. Погонный проезд, 1к8, Москва",Белокаменная,17.0,Кирпич красный,кирпич,https://msk.etagi.com/realty/10959667/,"2к, 42.8м², 3/5 этаж, ул. Погонный проезд, 1к8, Москва, квартира",Белокаменная
2k,26000000,56.2,10.0,462633.45195729536,2.0,7.0,24.0,"ул. Головинское шоссе, 11, Москва",Водный стадион,8.0,Монолитные,монолит,https://msk.etagi.com/realty/10960538/,"2к, 56.2м², 7/24 этаж, ул. Головинское шоссе, 11, Москва, квартира",Водный стадион
